Age,Experience_Years,Gender_Male,Gender_Other,Education_Level_Graduate,Education_Level_PhD,Education_Level_Postgraduate,Job_Role_Data Analyst,Job_Role_HR Executive,Job_Role_Manager,Job_Role_Research Scholar,Job_Role_Sales Executive,Job_Role_Software Engineer,Job_Role_Teacher,Job_Role_Technician,Region_Rural,Region_Tier-2
43,23,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
25,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
33,5,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
35,9,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
27,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25,5,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
31,10,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
26,2,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
52,20,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
45,16,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
30,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
34,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
39,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
31,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
24,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
36,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
32,10,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
32,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
31,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
21,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
25,4,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
23,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
28,6,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
36,15,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
30,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True
32,8,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
49,25,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
24,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
43,11,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
39,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
27,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
22,2,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
48,17,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
23,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
34,6,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
37,8,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36,14,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
37,6,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
27,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
28,4,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
21,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
35,14,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
41,8,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
34,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
45,21,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
26,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
30,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
43,15,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
38,15,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
24,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
37,14,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True
32,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
33,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35,13,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
36,7,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
40,12,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
34,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
21,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
36,10,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
34,7,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
21,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
32,10,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False
41,14,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
31,5,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
28,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
36,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
35,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
39,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
35,8,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
30,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
42,4,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
21,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
31,6,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
28,5,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
25,2,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
